id_venda,data_venda,hora_venda,id_produto,produto,categoria,cor,tamanho,quantidade,preco_unitario,desconto,valor_total,forma_pagamento,canal,id_cliente,id_vendedor
5960,2026-07-07,18:30,21,Acessório X,Acessório,Rosa,G,3,136.2,61.29,347.31,PIX,Online,200.0,7
5961,2026-08-29,11:00,177,Blusa X,Blusa,Branca,G,2,221.36,44.27,398.45,Cartão de Débito,Online,,6
5962,2026-07-12,15:00,139,Camiseta Premium,Camiseta,Cinza,M,1,342.19,0.0,342.19,Cartão de Débito,Física,303.0,6
5963,2026-05-15,12:15,161,Calça Esporte,Calça,Azul,M,3,247.59,111.42,631.35,Cartão de Débito,Física,88.0,12
5964,2026-04-25,09:00,119,Bermuda Casual,Bermuda,Azul,G,3,301.56,0.0,904.68,Dinheiro,Física,345.0,25
5965,14/04/26,14:30,103,Acessório Casual,Acessório,Vermelha,GG,3,68.64,0.0,205.92,PIX,Online,399.0,17
5966,2026-07-28,17:00,27,Camiseta Slim,Camiseta,Cinza,P,3,63.78,19.13,172.21,PIX,Online,553.0,3
5967,2026-08-04,21:15,147,Jaqueta Básica,Jaqueta,Vermelha,P,2,340.79,0.0,681.58,CARTÃO DE CRÉDITO,Física,405.0,9
5968,2026-06-20,18:30,87,Acessório Básica,Acessório,Vermelha,GG,4,235.82,141.49,801.79,PIX,Física,112.0,18
5969,23/04/26,20:30,94,Acessório Casual,Acessório,Branca,P,1,275.94,0.0,275.94,Cartão de Crédito,Online,512.0,4
5970,2026-09-20,12:45,157,Camiseta Casual,Camiseta,Branca,M,1,330.3,0.0,330.3,Cartão de Débito,Física,74.0,20
5971,2026-07-10,15:00,136,Blusa Social,Blusa,Vermelha,GG,2,27.43,8.23,46.63,Crediário,Online,535.0,11
5972,2026-04-06,19:45,112,Acessório Slim,Acessório,Branca,M,1,183.67,27.55,156.12,Dinheiro,Física,161.0,16
5973,2026-08-20,20:15,23,Jaqueta Slim,Jaqueta,Vermelha,G,4,75.32,0.0,"301,28",Cartão de Débito,Física,443.0,10
5974,2026-09-05,10:45,129,Jaqueta Básica,Jaqueta,Rosa,GG,3,68.32,10.25,194.71,Cartão de Crédito,Física,34.0,14
5975,2026-07-14,18:30,97,Camiseta Esporte,Camiseta,Verde,P,2,207.21,20.72,393.7,PIX,Física,581.0,10
5976,2026-05-23,15:15,142,Acessório Casual,Acessório,Rosa,P,1,95.8,4.79,91.01,Crediário,Física,,16
5977,2026-05-06,20:45,46,Camiseta Premium,Camiseta,Branca,P,3,279.67,41.95,797.06,Dinheiro,Online,516.0,5
5978,2026-09-13,16:30,97,Camiseta Esporte,Camiseta,Verde,P,1,207.21,20.72,186.49,Crediário,Online,570.0,25
5979,2026-05-28,21:00,66,Blusa Esporte,Blusa,Vermelha,M,2,320.22,0.0,640.44,Cartão de Débito,Física,400.0,22
5980,2026-03-08,09:15,35,Bermuda Slim,Bermuda,Rosa,M,3,244.56,36.68,697.0,Crediário,Física,527.0,19
5981,2026-07-31,11:30,32,Jaqueta X,Jaqueta,Verde,G,4,221.86,133.12,754.32,PIX,Online,548.0,6
5982,2026-05-09,09:45,13,Calça Social,Calça,Cinza,P,4,259.19,103.68,933.08,Pix,Física,550.0,8
5983,2026-07-23, 17:15 ,163,Acessório X,Acessório,Azul,M,2,315.84,0.0,631.68,PIX,Física,590.0,21
5984,2026-06-16,13:45,125,Camiseta Premium,Camiseta,Vermelha,M,4,241.67,96.67,870.01,Cartão de Débito,Física,241.0,10
5985,2026-04-11,12:15,2,Blusa X,Blusa,Preta,G,1,228.01,11.4,216.61,Cartão de Débito,Online,50.0,18
5986,2026-09-23,16:15,165,Acessório Social,Acessório,Azul,M,4,195.2,39.04,741.76,Crediário,Física,573.0,22
5987,2026-03-16,09:00,78,Jaqueta Premium,Jaqueta,Rosa,M,3,115.13,0.0,345.39,Cartão de Débito,Física,354.0,9
5988,2026-06-14,18:15,85,Blusa Esporte,Blusa,Branca,P,2,196.04,0.0,392.08,PIX,Física,99.0,16
5989,2026-05-15,10:45,66,Blusa Esporte,Blusa,Vermelha,M,4,320.22,0.0,"R$ 1.280,88",PIX,Física,276.0,1
5990,2026-07-22,15:30,168,Calça X,Calça,Cinza,M,4,94.56,18.91,359.33,PIX,Física,242.0,16
5991,2026-07-21,09:30,139,Camiseta Premium,Camiseta,Cinza,M,4,342.19,0.0,1368.76,Cartão de Débito,Física,106.0,4
5992,2026-08-27,15:00,12,Vestido Slim,Vestido,Azul,GG,2,100.47,0.0,200.94,PIX,Online,3.0,21
5993,2026-04-20,15:30,169,Camiseta Esporte,Camiseta,Branca,G,2,181.21,36.24,326.18,Cartão de Débito,Física,62.0,4
5994,2026-05-05,21:00,4,Acessório X,Acessório,Verde,G,4,178.28,71.31,641.81,Cartão de Crédito,Online,6.0,11
5995,2026-07-22,14:00,163,Acessório X,Acessório,Azul,M,4,315.84,63.17,1200.19,PIX,Física,42.0,16
5996,2026-08-11,18:00,10,Vestido X,Vestido,Verde,G,1,277.12,27.71,249.41,Dinheiro,Física,307.0,20
5997,2026-09-22,09:30,180,Acessório Esporte,Acessório,Azul,G,1,45.75,0.0,45.75,Cartão de Crédito,Online,315.0,17
5998,03-03-2026,09:00,150,Camiseta Esporte,Camiseta,Rosa,GG,1,333.08,0.0,333.08,Cartão de Débito,Online,82.0,21
5999,2026-06-01,11:45,82,Blusa Casual,Blusa,Branca,GG,3,212.8,0.0,638.4,Cartão de Débito,Online,207.0,2
6000,2026-06-11,10:30,97,Camiseta Esporte,Camiseta,Verde,P,1,207.21,10.36,196.85,Cartão de Débito,Física,110.0,9
6001,2026-07-13,17:15,145,Bermuda Básica,Bermuda,Branca,G,4,69.88,27.95,251.57,PIX,Física,579.0,15
6002,2026-09-02,09:45,180,Acessório Esporte,Acessório,Azul,G,3,45.75,13.73,123.52,Cartão de Crédito,Online,590.0,3
6003,2026-09-24,11:30,46,Camiseta Premium,Camiseta,Branca,P,2,279.67,55.93,503.41,Cartão de Crédito,Online,272.0,22
6004,2026-06-16,16:30,74386,Camiseta Básica,Camiseta,Rosa,G,2,155.7,0.0,311.4,Cartão de Crédito,Física,301.0,18
6005,2026-04-12,21:00,121,Bermuda Social,Bermuda,Azul,G,3,325.4,48.81,927.39,Cartão de Débito,Física,242.0,14
6006,2026-04-11,16:45,110,Bermuda Slim,Bermuda,Vermelha,M,2,202.62,0.0,405.24,Cartão de Débito,Física,,10
6007,2026-08-21,15:00,45,Camiseta Slim,Camiseta,Verde,GG,3,176.8,0.0,530.4,Cartão de Débito,Online,201.0,10
6008,2026-08-30,20:00,101,Acessório Premium,Acessório,Verde,P,1,187.62,0.0,187.62,Crediário,Online,236.0,15
6009,14-03-2026,19:15,175,Bermuda Casual,Bermuda,Azul,GG,2,123.61,24.72,222.5,Crediário,Online,1.0,23
6010,2026-05-29,20:30,153,Camiseta X,Camiseta,Vermelha,G,2,72.59,21.78,123.4,Crediário,Física,527.0,21
6011,2026-08-05,15:00,51,Camiseta Slim,Camiseta,Vermelha,G,3,196.75,0.0,590.25,crediário,Física,,23
6012,2026-05-11,10:00,15,Vestido Premium,Vestido,Branca,M,1,275.63,41.34,234.29,Cartão de Crédito,Online,84.0,22
6013,2026-04-10, 17:15,82,Blusa Casual,Blusa,Branca,GG,2,212.8,63.84,361.76,Cartão de Crédito,Física,292.0,1
6014,2026-08-15,13:45,27,Camiseta Slim,Camiseta,Cinza,P,4,63.78,25.51,229.61,PIX,Física,393.0,19
6015,2026-07-09, 20:30 ,170,Vestido Casual,Vestido,Preta,GG,2,331.38,66.28,596.48,Cartão de Débito,Online,590.0,6
6016,2026-03-04,10:30,42,Jaqueta Básica,Jaqueta,Vermelha,M,1,65.01,0.0,65.01,Cartão de Crédito,Online,181.0,17
6017,2026-04-29,15:15,108,Camiseta Slim,Camiseta,Vermelha,P,3,178.44,26.77,508.55,Cartão de Crédito,Física,364.0,13
6018,2026-08-25, 15:30 ,170,Vestido Casual,Vestido,Preta,GG,3,331.38,0.0,994.14,Dinheiro,Física,480.0,4
6019,2026-08-20,17:15,74,Blusa Slim,Blusa,Azul,G,0,69.32,0.0,138.64,PIX,Online,74.0,18
6020,2026-04-14,12:15,68,Vestido Slim,Vestido,Rosa,G,1,315.44,47.32,268.12,Cartão de Crédito,Online,,24
6021,2026-03-26,17:45,98,Vestido X,Vestido,Vermelha,GG,2,56.44,0.0,112.88,PIX,Física,,3
6022,01-04-2026,09:30,44,Blusa Slim,Blusa,Cinza,M,4,82.1,32.84,295.56,Cartão de Débito,Online,476.0,19
6023,2026-05-29,09:30,85,Blusa Esporte,Blusa,Branca,P,3,196.04,58.81,529.31,Dinheiro,Online,147.0,22
6024,2026-04-05,20:45,105,Blusa Casual,Blusa,Preta,G,3,336.63,100.99,908.9,PIX,Física,497.0,1
6025,2026-09-02,18:15,176,Acessório Slim,Acessório,Verde,P,3,118.62,17.79,338.07,Cartão de Débito,Física,395.0,11
6026,2026-06-20,10:30,143,Acessório X,Acessório,Preta,M,3,296.53,44.48,"845,11",Cartão de Crédito,Online,553.0,20
6027,2026-09-15,11:15,161,Calça Esporte,Calça,Azul,M,2,247.59,24.76,470.42,Cartão de Crédito,Online,214.0,1
6028,2026-08-02,18:30,22,Camiseta Slim,Camiseta,Preta,GG,3,145.19,0.0,435.57,PIX,Física,525.0,10
6029,2026-06-09,12:15,29,Acessório Esporte,Acessório,Preta,GG,1,260.84,0.0,260.84,PIX,Física,516.0,13
6030,2026-05-15,14:45,155,Camiseta Slim,Camiseta,Azul,G,3,102.86,46.29,262.29,Cartão de Crédito,Física,101.0,12
6031,2026-09-18,11:45,51,Camiseta Slim,Camiseta,Vermelha,G,4,196.75,39.35,747.65,Dinheiro,Física,512.0,19
6032,2026-07-08,15:15,146,Blusa X,Blusa,Azul,GG,4,74.97,29.99,269.89,Dinheiro,Física,482.0,4
6033,2026-07-18,10:45,157,Camiseta Casual,Camiseta,Branca,M,3,330.3,99.09,891.81,Crediário,Física,55528.0,3
6034,2026-05-15,17:00,2,Blusa X,Blusa,Preta,G,4,228.01,0.0,912.04,PIX,Online,454.0,18
6035,2026-05-09,10:45,96,Blusa Básica,Blusa,Vermelha,GG,3,173.24,0.0,519.72,PIX,Online,29.0,8
6036,2026-05-12,18:30,157,Camiseta Casual,Camiseta,Branca,M,3,330.3,0.0,990.9,Cartão de Débito,Física,439.0,8
6037,2026-04-09,13:45,134,Acessório Premium,Acessório,Vermelha,G,4,83.99,16.8,319.16,Cartão de Débito,Física,355.0,25
6038,2026-09-10,20:00,148,Bermuda Básica,Bermuda,Verde,P,2,312.83,0.0,625.66,Dinheiro,Física,259.0,8
6039,2026-05-17,09:15,139,Camiseta Premium,Camiseta,Cinza,M,2,342.19,68.44,615.94,Cartão de Crédito,Física,429.0,2
6040,2026-05-28,16:15,86,Camiseta Social,Camiseta,Verde,G,1,48.73,0.0,48.73,Dinheiro,Física,417.0,5
6041,2026-09-15,12:30,51,Camiseta Slim,Camiseta,Vermelha,G,4,196.75,118.05,668.95,Crediário,Online,104.0,4
6042,2026-07-26,17:00  ,165,Acessório Social,Acessório,Azul,M,2,195.2,19.52,370.88,Dinheiro,Física,117.0,12
6043,2026-05-20,12:30,98,Vestido X,Vestido,Vermelha,GG,4,56.44,22.58,203.18,Crediário,Física,597.0,16
6044,2026-06-13,09:45,112,Acessório Slim,Acessório,Branca,M,2,183.67,36.73,330.61,PIX,Física,413.0,24
6045,2026-08-13,16:45,19,Camiseta Social,Camiseta,Rosa,P,1,209.58,31.44,178.14,PIX,Online,403.0,10
6046,2026-04-08,10:30,106,Vestido Slim,Vestido,Branca,P,4,241.69,145.01,821.75,Cartão de Crédito,Física,116.0,13
6047,2026-09-20,21:00,126,Blusa Social,Blusa,Cinza,G,4,91.13,18.23,346.29,PIX,Online,186.0,15
6048,2026-08-24,20:00,13,Calça Social,Calça,Cinza,P,1,259.19,0.0,259.19,PIX,Física,120.0,13
6049,2026-06-18,10:00,46,Camiseta Premium,Camiseta,Branca,P,3,279.67,0.0,839.01,Cartão de Crédito,Física,413.0,10
6050,2026-07-07,16:00,83,Vestido Premium,Vestido,Preta,GG,3,96.13,14.42,273.97,PIX,Física,363.0,6
6051,2026-08-26,17:30,26,Vestido Premium,Vestido,Azul,P,1,279.58,13.98,265.6,dinheiro,Física,,12
6052,2026-07-07,12:00,41,Jaqueta Básica,Jaqueta,Preta,M,1,106.21,15.93,90.28,PIX,Online,,21
6053,2026-07-21,10:30,83,Vestido Premium,Vestido,Preta,GG,3,96.13,14.42,273.97,PIX,Física,85.0,8
6054,2026-08-09,11:45,137,Acessório Casual,Acessório,Branca,G,2,139.39,13.94,"264,84",Cartão de Débito,Online,555.0,16
6055,2026-04-14,10:45,130,Blusa Básica,Blusa,Preta,GG,4,149.83,89.9,509.42,PIX,Online,351.0,18
6056,2026-07-27,18:30,60,Jaqueta Premium,Jaqueta,Branca,P,3,148.86,44.66,401.92,Cartão de Débito,Física,469.0,10
6057,2026-07-25,14:30,163,Acessório X,Acessório,Azul,M,3,315.84,0.0,947.52,PIX,Física,490.0,8
6058,2026-05-09,19:45,27,Camiseta Slim,Camiseta,Cinza,P,4,63.78,0.0,255.12,Cartão de Débito,Online,215.0,4
6059,12/04/2026,11:45,97,Camiseta Esporte,Camiseta,Verde,P,4,207.21,124.33,704.51,Cartão de Crédito,Online,149.0,22
6060,2026-05-14,17:15,163,Acessório X,Acessório,Azul,M,2,315.84,63.17,568.51,Cartão de Débito,Online,99.0,6
6061,2026-08-06,19:00,66,Blusa Esporte,Blusa,Vermelha,M,4,320.22,0.0,1280.88,Cartão de Débito,Online,348.0,15
6062,2026-07-14,15:45,165,Acessório Social,Acessório,Azul,M,2,195.2,39.04,351.36,Cartão de Débito,Física,131.0,18
6063,2026-08-22,21:45,94,Acessório Casual,Acessório,Branca,P,-1,275.94,0.0,551.88,crediário,Online,358.0,24
6064,2026-06-17, 20:15,125,Camiseta Premium,Camiseta,Vermelha,M,4,241.67,145.0,821.68,PIX,Física,373.0,13
6065,2026-07-23,19:45,41,Jaqueta Básica,Jaqueta,Preta,M,2,106.21,0.0,212.42,Cartão de Crédito,Física,297.0,24
6066,2026-05-23,12:15,56,Bermuda Esporte,Bermuda,Preta,G,3,210.61,63.18,568.65,Cartão de Débito,Online,561.0,8
6067,2026-05-24,19:45,117,Camiseta X,Camiseta,Cinza,GG,4,55.14,22.06,198.5,Dinheiro,Física,44.0,8
6068,2026-04-25,11:00,177,Blusa X,Blusa,Branca,G,2,221.36,66.41,"376,31",Cartão de Débito,Online,522.0,13
6069,2026-03-27,21:45,143,Acessório X,Acessório,Preta,M,1,296.53,0.0,296.53,Crediário,Física,535.0,6
6070,2026-07-01,12:45,20,Bermuda Slim,Bermuda,Verde,G,3,188.0,56.4,507.6,Cartão de Débito,Online,452.0,8
6071,2026-03-22,14:45,84,Calça Básica,Calça,Rosa,G,2,71.75,21.52,121.98,Crediário,Online,27.0,7
6072,2026-04-11,10:45,7,Bermuda Premium,Bermuda,Vermelha,P,2,244.67,0.0,489.34,Cartão de Débito,Online,423.0,1
6073,2026-06-26,19:00,153,Camiseta X,Camiseta,Vermelha,G,2,72.59,0.0,145.18,Crediário,Online,59.0,1
6074,2026-03-19,17:45,100,Calça Social,Calça,Verde,M,3,276.1,0.0,828.3,Cartão de Débito,Online,47.0,2
6075,2026-06-10,17:30,158,Acessório Esporte,Acessório,Branca,GG,1,96.52,0.0,96.52,PIX,Física,405.0,4
6076,2026-05-23,10:00,5,Calça Slim,Calça,Azul,P,3,251.81,0.0,755.43,Dinheiro,Online,538.0,18
6077,2026-06-11,19:00,76,Vestido Básica,Vestido,Branca,G,2,40.17,0.0,"R$ 80,34",Cartão de Crédito,Física,144.0,3
6078,2026-03-10,09:15,102,Vestido Esporte,Vestido,Cinza,G,1,70.17,0.0,70.17,Cartão de Débito,Física,556.0,22
6079,2026-03-17,20:00,175,Bermuda Casual,Bermuda,Azul,GG,4,123.61,24.72,469.72,Cartão de Crédito,Física,190.0,9
6080,2026-09-13,20:45,120,Vestido Social,Vestido,Azul,M,2,331.26,0.0,662.52,Dinheiro,Online,346.0,7
6081,2026-05-05,19:45,155,Camiseta Slim,Camiseta,Azul,G,4,102.86,0.0,411.44,PIX,Online,424.0,5
6082,2026-07-28,19:45,41,Jaqueta Básica,Jaqueta,Preta,M,1,106.21,0.0,106.21,Dinheiro,Física,417.0,12
6083,2026-07-25,17:15,97,Camiseta Esporte,Camiseta,Verde,P,1,207.21,10.36,196.85,Cartão de Débito,Online,,7
6084,2026-07-28,20:45,140,Calça Básica,Calça,Vermelha,G,1,343.31,34.33,308.98,Cartão de Débito,Online,150.0,23
6085,2026-06-05,15:30,80,Jaqueta Básica,Jaqueta,Branca,P,4,59.85,11.97,227.43,PIX,Online,313.0,10
6086,2026-03-30,21:00,177,Blusa X,Blusa,Branca,G,3,221.36,0.0,664.08,Cartão de Crédito,Online,411.0,1
6087,2026-03-17,21:15,65,Bermuda Premium,Bermuda,Cinza,P,2,133.58,26.72,240.44,PIX,Online,491.0,13
6088,2026-09-07,11:15,60,Jaqueta Premium,Jaqueta,Branca,P,3,148.86,44.66,401.92,cartão de débito,Física,579.0,6
6089,2026-09-05,13:45,141,Bermuda Casual,Bermuda,Branca,P,1,221.26,11.06,210.2,Dinheiro,Física,590.0,15
6090,2026-09-21,21:30,163,Acessório X,Acessório,Azul,M,4,315.84,189.5,1073.86,Cartão de Débito,Física,480.0,1
6091,2026-09-09,19:30,62,Calça Esporte,Calça,Vermelha,G,1,154.53,15.45,139.08,Cartão de Crédito,Física,342.0,25
6092,2026-04-23,21:00,140,Calça Básica,Calça,Vermelha,G,1,343.31,17.17,326.14,Cartão de Débito,Online,394.0,14
6093,2026-09-16,16:00,76,Vestido Básica,Vestido,Branca,G,3,40.17,0.0,120.51,Crediário,Física,458.0,15
6094,2026-06-22,12:15,21,Acessório X,Acessório,Rosa,G,2,136.2,0.0,272.4,Cartão de Crédito,Online,,21
6095,2026-05-03,10:30,76296,Blusa Casual,Blusa,Branca,GG,3,212.8,95.76,542.64,Cartão de Débito,Online,149.0,8
6096,2026-07-07,15:15,65,Bermuda Premium,Bermuda,Cinza,P,3,133.58,0.0,400.74,Dinheiro,Online,247.0,24
6097,2026-03-08,13:15,117,Camiseta X,Camiseta,Cinza,GG,3,55.14,0.0,165.42,Cartão de Crédito,Online,319.0,13
6098,2026-05-20, 20:00 ,164,Camiseta Casual,Camiseta,Preta,P,3,136.66,0.0,409.98,Crediário,Física,,20
6099,2026-05-28,14:00,32,Jaqueta X,Jaqueta,Verde,G,1,221.86,0.0,221.86,Dinheiro,Online,37.0,4
6100,2026-04-17,13:45,180,Acessório Esporte,Acessório,Azul,G,3,45.75,20.59,116.66,Cartão de Crédito,Online,381.0,21
6101,2026-06-08,10:45,28,Jaqueta Slim,Jaqueta,Preta,GG,4,79.29,612.102921433634,317.16,Cartão de Crédito,Online,427.0,21
6102,2026-03-31,11:30,72,Jaqueta Básica,Jaqueta,Cinza,M,4,141.91,56.76,510.88,Dinheiro,Física,363.0,17
6103,03/03/2026,14:00,92,Acessório Social,Acessório,Verde,G,2,253.44,50.69,456.19,Cartão de Débito,Online,228.0,18
6104,2026-03-24,12:15,129,Jaqueta Básica,Jaqueta,Rosa,GG,2,68.32,0.0,136.64,Cartão de Crédito,Física,195.0,18
6105,2026-04-29,10:45,165,Acessório Social,Acessório,Azul,M,2,195.2,0.0,390.4,PIX,Online,201.0,1
6106,2026-04-20,17:45,101,Acessório Premium,Acessório,Verde,P,4,187.62,0.0,"R$ 750,48",PIX,Online,263.0,7
6107,2026-06-08,12:15,125,Camiseta Premium,Camiseta,Vermelha,M,1,241.67,24.17,217.5,Cartão de Crédito,Física,245.0,13
6108,2026-03-30,09:30,154,Vestido Social,Vestido,Branca,GG,1,151.36,15.14,136.22,PIX,Online,324.0,19
6109,2026-09-03,20:15,3,Calça Social,Calça,Azul,GG,3,120.07,0.0,360.21,PIX,Física,13.0,13
6110,2026-08-08,11:30,47,Vestido Premium,Vestido,Verde,M,1,326.85,32.68,294.17,PIX,Online,49.0,24
6111,2026-04-12,21:30,37,Bermuda Básica,Bermuda,Azul,M,4,128.33,25.67,487.65,Crediário,Online,350.0,10
6112,2026-08-16,11:45,153,Camiseta X,Camiseta,Vermelha,G,4,72.59,0.0,290.36,Dinheiro,Online,169.0,9
6113,2026-08-28,09:30,16,Jaqueta Casual,Jaqueta,Verde,G,1,340.95,51.14,289.81,Cartão de Crédito,Online,249.0,20
6114,2026-07-25,11:30,98,Vestido X,Vestido,Vermelha,GG,4,56.44,0.0,225.76,Crediário,Física,81.0,18
6115,2026-03-08,10:30,68,Vestido Slim,Vestido,Rosa,G,2,315.44,0.0,630.88,Cartão de Débito,Online,24.0,5
6116,2026-06-08,20:00,77,Bermuda Social,Bermuda,Branca,M,3,299.39,0.0,898.17,Cartão de Débito,Física,525.0,17
6117,2026-07-01,13:45,143,Acessório X,Acessório,Preta,M,3,296.53,133.44,"R$ 756,15",Cartão de Crédito,Física,334.0,9
6118,2026-03-21,14:00,35,Bermuda Slim,Bermuda,Rosa,M,1,244.56,12.23,232.33,Dinheiro,Online,462.0,13
6119,2026-05-27,18:15,133,Acessório Esporte,Acessório,Branca,GG,1,224.29,0.0,224.29,Dinheiro,Online,308.0,3
6120,2026-03-12,10:45,8,Calça Social,Calça,Preta,G,1,52.5,2.62,49.88,dinheiro,Física,192.0,24
6121,2026-09-21,21:45,11,Acessório X,Acessório,Verde,GG,3,148.31,44.49,400.44,Cartão de Débito,Online,317.0,13
6122,2026-05-05,18:30,126,Blusa Social,Blusa,Cinza,G,2,91.13,0.0,182.26,Cartão de Débito,Física,394.0,8
6123,21/08/26,20:00,34,Jaqueta Esporte,Jaqueta,Rosa,P,4,302.83,60.57,1150.75,Cartão de Débito,Física,56.0,13
6124,2026-08-10,13:45,127,Bermuda Premium,Bermuda,Azul,G,4,154.3,30.86,586.34,Dinheiro,Online,47.0,23
6125,2026-09-09,10:00,94,Acessório Casual,Acessório,Branca,P,3,275.94,82.78,745.04,PIX,Online,397.0,3
6126,2026-04-11,18:15,24,Calça Casual,Calça,Preta,P,2,321.47,0.0,642.94,Cartão de Débito,Física,391.0,5
6127,2026-08-31,17:15,90,Acessório X,Acessório,Verde,G,3,30.01,13.5,76.53,PIX,Física,564.0,25
6128,2026-07-10,09:15,78,Jaqueta Premium,Jaqueta,Rosa,M,4,115.13,0.0,460.52,PIX,Física,593.0,24
6129,2026-03-27,20:15,145,Bermuda Básica,Bermuda,Branca,G,2,69.88,0.0,139.76,Cartão de Débito,Física,113.0,9
6130,2026-03-23,10:00,82,Blusa Casual,Blusa,Branca,GG,1,212.8,0.0,212.8,Cartão de Débito,Física,124.0,15
6131,2026-06-26,11:45,88,Acessório Slim,Acessório,Cinza,M,2,72.76,0.0,145.52,Cartão de Crédito,Online,98.0,11
6132,2026-07-19,21:30,77,Bermuda Social,Bermuda,Branca,M,4,299.39,179.63,1017.93,PIX,Online,145.0,16
6133,2026-08-16,15:30,91,Acessório Casual,Acessório,Rosa,G,4,219.92,0.0,879.68,Crediário,Física,110.0,17
6134,2026-06-13,19:30,158,Acessório Esporte,Acessório,Branca,GG,2,96.52,0.0,193.04,Dinheiro,Online,60.0,7
6135,2026-03-13,10:45,118,Acessório Social,Acessório,Rosa,P,2,239.83,0.0,479.66,Cartão de Débito,Física,435.0,25
6136,2026-03-11,18:45,28,Jaqueta Slim,Jaqueta,Preta,GG,2,79.29,15.86,142.72,Cartão de Débito,Física,,23
6137,2026-07-30,15:00,174,Jaqueta Casual,Jaqueta,Azul,P,4,91.06,0.0,364.24,Cartão de Débito,Física,447.0,24
6138,2026-03-26,21:00,91,Acessório Casual,Acessório,Rosa,G,2,219.92,65.98,373.86,Crediário,Física,314.0,23
6139,2026-06-01,11:00,56,Bermuda Esporte,Bermuda,Preta,G,2,210.61,0.0,421.22,Cartão de Débito,Física,206.0,7
6140,2026-07-15,16:15,26,Vestido Premium,Vestido,Azul,P,3,279.58,41.94,796.8,Cartão de Débito,Física,267.0,21
6141,2026-09-25,10:45,89,Camiseta Casual,Camiseta,Rosa,M,2,234.34,46.87,421.81,Dinheiro,Online,77.0,8
6142,2026-05-25,18:00,58,Bermuda Social,Bermuda,Rosa,GG,2,227.97,0.0,455.94,PIX,Física,66.0,16
6143,2026-07-29,15:30,29,Acessório Esporte,Acessório,Preta,GG,3,260.84,0.0,782.52,Cartão de Crédito,Física,19.0,5
6144,2026-05-31,12:30,21,Acessório X,Acessório,Rosa,G,2,136.2,13.62,258.78,cartão de crédito,Online,446.0,11
6145,2026-06-08,18:00,35812,Vestido Esporte,Vestido,Verde,G,4,93.59,56.15,318.21,Cartão de Crédito,Física,216.0,6
6146,2026-09-08,17:00,33,Calça X,Calça,Branca,M,3,298.14,0.0,894.42,Crediário,Online,579.0,3
6147,2026-07-05,09:00,111,Blusa Casual,Blusa,Cinza,P,1,244.71,36.71,208.0,Cartão de Débito,Física,439.0,2
6148,2026-05-31,13:30,22,Camiseta Slim,Camiseta,Preta,GG,2,145.19,0.0,290.38,Cartão de Débito,Online,503.0,10
6149,2026-05-01,19:00,152,Jaqueta Slim,Jaqueta,Verde,P,2,272.44,81.73,463.15,Cartão de Débito,Física,381.0,3
6150,2026-05-11,15:15,108,Camiseta Slim,Camiseta,Vermelha,P,1,178.44,8.92,169.52,Cartão de Débito,Física,442.0,15
6151,2026-06-19,15:15,123,Camiseta Esporte,Camiseta,Rosa,GG,2,328.04,0.0,656.08,PIX,Online,158.0,17
6152,2026-05-09,13:00,74,Blusa Slim,Blusa,Azul,G,1,69.32,6.93,62.39,Cartão de Débito,Online,293.0,17
6153,2026-04-09,21:45,137,Acessório Casual,Acessório,Branca,G,3,139.39,20.91,397.26,Cartão de Débito,Física,224.0,24
6154,2026-08-23,12:00,69,Vestido Slim,Vestido,Preta,M,3,96.79,0.0,290.37,Cartão de Crédito,Online,147.0,25
6155,2026-03-31,21:45,106,Vestido Slim,Vestido,Branca,P,1,241.69,0.0,"241,69",Cartão de Crédito,Física,238.0,5
6156,2026-05-30,20:45,5,Calça Slim,Calça,Azul,P,4,251.81,0.0,1007.24,PIX,Física,65.0,19
6157,22/03/2026,09:30,5,Calça Slim,Calça,Azul,P,3,251.81,0.0,755.43,Cartão de Crédito,Física,404.0,12
6158,10/04/26,09:30,153,Camiseta X,Camiseta,Vermelha,G,4,72.59,0.0,290.36,Cartão de Crédito,Física,27.0,23
6159,2026-06-06,20:00,106,Vestido Slim,Vestido,Branca,P,4,241.69,0.0,966.76,PIX,Física,586.0,7
6160,2026-09-02,10:15,27,Camiseta Slim,Camiseta,Cinza,P,3,63.78,0.0,191.34,Cartão de Débito,Online,169.0,21
6161,2026-08-16,13:15,119,Bermuda Casual,Bermuda,Azul,G,1,301.56,45.23,256.33,Dinheiro,Online,39.0,17
6162,2026-08-01,14:30,84,Calça Básica,Calça,Rosa,G,3,71.75,0.0,215.25,Dinheiro,Física,135.0,7
6163,2026-03-04,13:30,43,Calça Esporte,Calça,Verde,GG,1,192.93,19.29,173.64,Cartão de Débito,Online,569.0,19
6164,2026-03-06,12:30,156,Camiseta Esporte,Camiseta,Rosa,P,1,338.83,0.0,338.83,Dinheiro,Online,372.0,12
6165,2026-08-13,17:45,67,Acessório Casual,Acessório,Branca,GG,2,71.41,0.0,142.82,Cartão de Débito,Física,451.0,19
6166,2026-08-20,12:15,104,Acessório Casual,Acessório,Cinza,GG,4,288.54,115.42,1038.74,Dinheiro,Física,191.0,3
6167,2026-08-20,10:30,67,Acessório Casual,Acessório,Branca,GG,4,71.41,0.0,285.64,Cartão de Débito,Online,339.0,24
